match_id,team_1,team_2,league,date,winner
10335-10335_game_1,EDward Gaming,Team WE,LPL,2023-07-01 11:22:27,Team WE
10335-10335_game_2,EDward Gaming,Team WE,LPL,2023-07-01 12:22:20,EDward Gaming
10335-10335_game_3,EDward Gaming,Team WE,LPL,2023-07-01 13:06:16,EDward Gaming
10336-10336_game_1,Bilibili Gaming,FunPlus Phoenix,LPL,2023-07-02 07:15:51,Bilibili Gaming
10336-10336_game_2,Bilibili Gaming,FunPlus Phoenix,LPL,2023-07-02 07:59:33,Bilibili Gaming
10337-10337_game_1,Rare Atom,Top Esports,LPL,2023-07-02 09:15:03,Top Esports
10337-10337_game_2,Rare Atom,Top Esports,LPL,2023-07-02 10:02:07,Top Esports
10338-10338_game_1,LNG Esports,Oh My God,LPL,2023-07-02 11:15:56,LNG Esports
10338-10338_game_2,Oh My God,LNG Esports,LPL,2023-07-02 12:11:32,LNG Esports
10339-10339_game_1,Invictus Gaming,Anyone's Legend,LPL,2023-07-03 09:15:44,Anyone's Legend
10339-10339_game_2,Invictus Gaming,Anyone's Legend,LPL,2023-07-03 09:59:52,Invictus Gaming
10339-10339_game_3,Invictus Gaming,Anyone's Legend,LPL,2023-07-03 10:52:18,Invictus Gaming
10340-10340_game_1,LGD Gaming,Team WE,LPL,2023-07-03 11:16:05,LGD Gaming
10340-10340_game_2,Team WE,LGD Gaming,LPL,2023-07-03 12:15:29,LGD Gaming
10341-10341_game_1,Royal Never Give Up,Ninjas in Pyjamas,LPL,2023-07-04 07:16:36,Royal Never Give Up
10341-10341_game_2,Ninjas in Pyjamas,Royal Never Give Up,LPL,2023-07-04 08:03:15,Ninjas in Pyjamas
10341-10341_game_3,Royal Never Give Up,Ninjas in Pyjamas,LPL,2023-07-04 08:46:24,Ninjas in Pyjamas
10342-10342_game_1,Weibo Gaming,Team WE,LPL,2023-07-04 09:16:09,Team WE
10342-10342_game_2,Weibo Gaming,Team WE,LPL,2023-07-04 10:03:59,Weibo Gaming
10342-10342_game_3,Weibo Gaming,Team WE,LPL,2023-07-04 10:55:00,Team WE
10343-10343_game_1,EDward Gaming,ThunderTalk Gaming,LPL,2023-07-04 11:19:16,EDward Gaming
10343-10343_game_2,ThunderTalk Gaming,EDward Gaming,LPL,2023-07-04 12:22:57,ThunderTalk Gaming
10343-10343_game_3,EDward Gaming,ThunderTalk Gaming,LPL,2023-07-04 13:19:41,ThunderTalk Gaming
10344-10344_game_1,FunPlus Phoenix,JD Gaming,LPL,2023-07-05 07:16:33,JD Gaming
10344-10344_game_2,JD Gaming,FunPlus Phoenix,LPL,2023-07-05 08:07:59,JD Gaming
10345-10345_game_1,Ultra Prime,Oh My God,LPL,2023-07-05 09:14:39,Oh My God
10345-10345_game_2,Oh My God,Ultra Prime,LPL,2023-07-05 10:04:23,Oh My God
10346-10346_game_1,Bilibili Gaming,Top Esports,LPL,2023-07-05 11:26:28,Bilibili Gaming
10346-10346_game_2,Top Esports,Bilibili Gaming,LPL,2023-07-05 12:16:17,Bilibili Gaming
10347-10347_game_1,Anyone's Legend,LNG Esports,LPL,2023-07-06 07:15:52,LNG Esports
10347-10347_game_2,LNG Esports,Anyone's Legend,LPL,2023-07-06 08:09:15,LNG Esports
10348-10348_game_1,Team WE,Rare Atom,LPL,2023-07-06 09:17:34,Team WE
10348-10348_game_2,Team WE,Rare Atom,LPL,2023-07-06 10:09:44,Team WE
10349-10349_game_1,ThunderTalk Gaming,Invictus Gaming,LPL,2023-07-06 11:17:58,ThunderTalk Gaming
10349-10349_game_2,Invictus Gaming,ThunderTalk Gaming,LPL,2023-07-06 12:08:25,ThunderTalk Gaming
10350-10350_game_1,LGD Gaming,EDward Gaming,LPL,2023-07-07 07:14:33,EDward Gaming
10350-10350_game_2,EDward Gaming,LGD Gaming,LPL,2023-07-07 08:02:44,EDward Gaming
10351-10351_game_1,Weibo Gaming,Ultra Prime,LPL,2023-07-07 09:23:18,Weibo Gaming
10351-10351_game_2,Ultra Prime,Weibo Gaming,LPL,2023-07-07 10:04:21,Weibo Gaming
10352-10352_game_1,Top Esports,Oh My God,LPL,2023-07-07 11:18:21,Oh My God
10352-10352_game_2,Oh My God,Top Esports,LPL,2023-07-07 12:09:04,Top Esports
10352-10352_game_3,Oh My God,Top Esports,LPL,2023-07-07 12:52:22,Top Esports
10353-10353_game_1,Bilibili Gaming,Ninjas in Pyjamas,LPL,2023-07-08 07:17:18,Bilibili Gaming
10353-10353_game_2,Ninjas in Pyjamas,Bilibili Gaming,LPL,2023-07-08 08:12:11,Bilibili Gaming
10354-10354_game_1,Team WE,Royal Never Give Up,LPL,2023-07-08 09:17:17,Team WE
10354-10354_game_2,Team WE,Royal Never Give Up,LPL,2023-07-08 10:11:14,Royal Never Give Up
10354-10354_game_3,Team WE,Royal Never Give Up,LPL,2023-07-08 11:06:47,Royal Never Give Up
10355-10355_game_1,Oh My God,ThunderTalk Gaming,LPL,2023-07-08 11:19:32,ThunderTalk Gaming
10355-10355_game_2,ThunderTalk Gaming,Oh My God,LPL,2023-07-08 12:08:42,ThunderTalk Gaming
10356-10356_game_1,Weibo Gaming,Anyone's Legend,LPL,2023-07-09 07:15:07,Weibo Gaming
10356-10356_game_2,Weibo Gaming,Anyone's Legend,LPL,2023-07-09 08:03:24,Weibo Gaming
10357-10357_game_1,EDward Gaming,FunPlus Phoenix,LPL,2023-07-09 09:25:09,FunPlus Phoenix
10357-10357_game_2,FunPlus Phoenix,EDward Gaming,LPL,2023-07-09 10:09:41,EDward Gaming
10357-10357_game_3,EDward Gaming,FunPlus Phoenix,LPL,2023-07-09 11:01:09,EDward Gaming
10358-10358_game_1,Invictus Gaming,JD Gaming,LPL,2023-07-09 11:16:53,JD Gaming
10358-10358_game_2,Invictus Gaming,JD Gaming,LPL,2023-07-09 12:08:21,Invictus Gaming
10358-10358_game_3,JD Gaming,Invictus Gaming,LPL,2023-07-09 12:59:59,Invictus Gaming
10359-10359_game_1,LNG Esports,LGD Gaming,LPL,2023-07-10 09:54:26,LNG Esports
10359-10359_game_2,LGD Gaming,LNG Esports,LPL,2023-07-10 10:47:54,LGD Gaming
10359-10359_game_3,LNG Esports,LGD Gaming,LPL,2023-07-10 11:41:58,LNG Esports
10360-10360_game_1,Ninjas in Pyjamas,Rare Atom,LPL,2023-07-10 11:18:34,Ninjas in Pyjamas
10360-10360_game_2,Rare Atom,Ninjas in Pyjamas,LPL,2023-07-10 12:10:50,Ninjas in Pyjamas
10361-10361_game_1,Ultra Prime,Top Esports,LPL,2023-07-11 07:16:49,Top Esports
10361-10361_game_2,Ultra Prime,Top Esports,LPL,2023-07-11 08:10:19,Top Esports
10362-10362_game_1,Anyone's Legend,Oh My God,LPL,2023-07-17 13:16:52,Oh My God
10362-10362_game_2,Oh My God,Anyone's Legend,LPL,2023-07-17 14:09:38,Oh My God
10363-10363_game_1,Team WE,JD Gaming,LPL,2023-07-11 11:46:11,JD Gaming
10363-10363_game_2,JD Gaming,Team WE,LPL,2023-07-11 12:38:55,JD Gaming
10364-10364_game_1,LNG Esports,ThunderTalk Gaming,LPL,2023-07-12 07:16:58,LNG Esports
10364-10364_game_2,ThunderTalk Gaming,LNG Esports,LPL,2023-07-12 08:06:34,ThunderTalk Gaming
10364-10364_game_3,LNG Esports,ThunderTalk Gaming,LPL,2023-07-12 09:01:21,LNG Esports
10365-10365_game_1,FunPlus Phoenix,Ninjas in Pyjamas,LPL,2023-07-12 09:15:24,FunPlus Phoenix
10365-10365_game_2,Ninjas in Pyjamas,FunPlus Phoenix,LPL,2023-07-12 10:06:45,FunPlus Phoenix
10366-10366_game_1,Bilibili Gaming,Royal Never Give Up,LPL,2023-07-12 11:22:54,Royal Never Give Up
10366-10366_game_2,Royal Never Give Up,Bilibili Gaming,LPL,2023-07-12 12:29:48,Bilibili Gaming
10366-10366_game_3,Bilibili Gaming,Royal Never Give Up,LPL,2023-07-12 13:27:04,Bilibili Gaming
10367-10367_game_1,JD Gaming,Rare Atom,LPL,2023-07-13 07:18:02,JD Gaming
10367-10367_game_2,Rare Atom,JD Gaming,LPL,2023-07-13 08:08:13,JD Gaming
10368-10368_game_1,Invictus Gaming,Weibo Gaming,LPL,2023-07-13 09:15:14,Invictus Gaming
10368-10368_game_2,Weibo Gaming,Invictus Gaming,LPL,2023-07-13 10:01:54,Invictus Gaming
10369-10369_game_1,Oh My God,EDward Gaming,LPL,2023-07-13 11:15:17,Oh My God
10369-10369_game_2,EDward Gaming,Oh My God,LPL,2023-07-13 12:02:39,EDward Gaming
10369-10369_game_3,Oh My God,EDward Gaming,LPL,2023-07-13 12:49:38,Oh My God
10370-10370_game_1,LGD Gaming,Ultra Prime,LPL,2023-07-14 07:16:57,LGD Gaming
10370-10370_game_2,Ultra Prime,LGD Gaming,LPL,2023-07-14 08:04:44,Ultra Prime
10370-10370_game_3,LGD Gaming,Ultra Prime,LPL,2023-07-14 09:04:55,Ultra Prime
10371-10371_game_1,Anyone's Legend,Top Esports,LPL,2023-07-14 10:33:03,Top Esports
10371-10371_game_2,Anyone's Legend,Top Esports,LPL,2023-07-14 11:26:49,Top Esports
10372-10372_game_1,Royal Never Give Up,Weibo Gaming,LPL,2023-07-14 12:48:43,Weibo Gaming
10372-10372_game_2,Royal Never Give Up,Weibo Gaming,LPL,2023-07-14 13:40:12,Royal Never Give Up
10372-10372_game_3,Royal Never Give Up,Weibo Gaming,LPL,2023-07-14 14:24:14,Weibo Gaming
10373-10373_game_1,Team WE,FunPlus Phoenix,LPL,2023-07-15 07:18:18,FunPlus Phoenix
10373-10373_game_2,FunPlus Phoenix,Team WE,LPL,2023-07-15 08:07:42,FunPlus Phoenix
10374-10374_game_1,Ninjas in Pyjamas,LNG Esports,LPL,2023-07-15 09:16:49,LNG Esports
10374-10374_game_2,LNG Esports,Ninjas in Pyjamas,LPL,2023-07-15 10:09:18,LNG Esports
10375-10375_game_1,Ultra Prime,Invictus Gaming,LPL,2023-07-15 11:19:11,Ultra Prime
10375-10375_game_2,Invictus Gaming,Ultra Prime,LPL,2023-07-15 12:07:45,Invictus Gaming
10375-10375_game_3,Invictus Gaming,Ultra Prime,LPL,2023-07-15 12:54:00,Invictus Gaming
10376-10376_game_1,Team WE,Bilibili Gaming,LPL,2023-07-16 07:16:08,Bilibili Gaming
10376-10376_game_2,Bilibili Gaming,Team WE,LPL,2023-07-16 08:11:11,Bilibili Gaming
10377-10377_game_1,ThunderTalk Gaming,JD Gaming,LPL,2023-07-16 09:19:25,JD Gaming
10377-10377_game_2,JD Gaming,ThunderTalk Gaming,LPL,2023-07-16 10:11:20,JD Gaming
10378-10378_game_1,Rare Atom,Oh My God,LPL,2023-07-16 11:19:08,Oh My God
10378-10378_game_2,Oh My God,Rare Atom,LPL,2023-07-16 12:12:51,Oh My God
10379-10379_game_1,Royal Never Give Up,LGD Gaming,LPL,2023-07-17 09:14:25,Royal Never Give Up
10379-10379_game_2,LGD Gaming,Royal Never Give Up,LPL,2023-07-17 10:03:37,Royal Never Give Up
10380-10380_game_1,Weibo Gaming,EDward Gaming,LPL,2023-07-17 11:17:24,Weibo Gaming
10380-10380_game_2,EDward Gaming,Weibo Gaming,LPL,2023-07-17 12:16:11,Weibo Gaming
10381-10381_game_1,EDward Gaming,Team WE,LPL,2023-07-20 09:15:35,EDward Gaming
10381-10381_game_2,EDward Gaming,Team WE,LPL,2023-07-20 10:24:15,Team WE
10381-10381_game_3,EDward Gaming,Team WE,LPL,2023-07-20 11:22:04,EDward Gaming
10381-10381_game_4,Team WE,EDward Gaming,LPL,2023-07-20 12:16:39,EDward Gaming
10382-10382_game_1,Royal Never Give Up,Ninjas in Pyjamas,LPL,2023-07-21 09:19:22,Ninjas in Pyjamas
10382-10382_game_2,Royal Never Give Up,Ninjas in Pyjamas,LPL,2023-07-21 10:13:19,Ninjas in Pyjamas
10382-10382_game_3,Royal Never Give Up,Ninjas in Pyjamas,LPL,2023-07-21 11:05:28,Royal Never Give Up
10382-10382_game_4,Ninjas in Pyjamas,Royal Never Give Up,LPL,2023-07-21 11:55:32,Ninjas in Pyjamas
10383-10383_game_1,Oh My God,EDward Gaming,LPL,2023-07-22 09:16:53,Oh My God
10383-10383_game_2,EDward Gaming,Oh My God,LPL,2023-07-22 10:03:41,EDward Gaming
10383-10383_game_3,Oh My God,EDward Gaming,LPL,2023-07-22 10:52:08,Oh My God
10383-10383_game_4,EDward Gaming,Oh My God,LPL,2023-07-22 11:47:39,EDward Gaming
10383-10383_game_5,Oh My God,EDward Gaming,LPL,2023-07-22 12:48:19,EDward Gaming
10384-10384_game_1,Weibo Gaming,Ninjas in Pyjamas,LPL,2023-07-23 09:16:01,Weibo Gaming
10384-10384_game_2,Ninjas in Pyjamas,Weibo Gaming,LPL,2023-07-23 10:05:28,Ninjas in Pyjamas
10384-10384_game_3,Weibo Gaming,Ninjas in Pyjamas,LPL,2023-07-23 10:54:17,Weibo Gaming
10384-10384_game_4,Ninjas in Pyjamas,Weibo Gaming,LPL,2023-07-23 11:42:25,Weibo Gaming
10385-10385_game_1,Top Esports,EDward Gaming,LPL,2023-07-24 09:16:36,Top Esports
10385-10385_game_2,EDward Gaming,Top Esports,LPL,2023-07-24 10:17:26,EDward Gaming
10385-10385_game_3,Top Esports,EDward Gaming,LPL,2023-07-24 11:14:46,Top Esports
10385-10385_game_4,EDward Gaming,Top Esports,LPL,2023-07-24 12:08:10,EDward Gaming
10385-10385_game_5,Top Esports,EDward Gaming,LPL,2023-07-24 13:03:15,Top Esports
10386-10386_game_1,LNG Esports,Weibo Gaming,LPL,2023-07-25 09:16:29,Weibo Gaming
10386-10386_game_2,LNG Esports,Weibo Gaming,LPL,2023-07-25 10:09:05,LNG Esports
10386-10386_game_3,Weibo Gaming,LNG Esports,LPL,2023-07-25 11:19:32,Weibo Gaming
10386-10386_game_4,LNG Esports,Weibo Gaming,LPL,2023-07-25 12:21:48,LNG Esports
10386-10386_game_5,Weibo Gaming,LNG Esports,LPL,2023-07-25 13:16:45,LNG Esports
10387-10387_game_1,Bilibili Gaming,Top Esports,LPL,2023-07-26 09:32:20,Bilibili Gaming
10387-10387_game_2,Top Esports,Bilibili Gaming,LPL,2023-07-26 10:20:49,Top Esports
10387-10387_game_3,Bilibili Gaming,Top Esports,LPL,2023-07-26 11:09:30,Bilibili Gaming
10387-10387_game_4,Top Esports,Bilibili Gaming,LPL,2023-07-26 12:03:37,Bilibili Gaming
10388-10388_game_1,JD Gaming,LNG Esports,LPL,2023-07-27 09:18:33,LNG Esports
10388-10388_game_2,JD Gaming,LNG Esports,LPL,2023-07-27 10:15:21,JD Gaming
10388-10388_game_3,LNG Esports,JD Gaming,LPL,2023-07-27 11:20:54,JD Gaming
10388-10388_game_4,JD Gaming,LNG Esports,LPL,2023-07-27 12:13:39,LNG Esports
10388-10388_game_5,LNG Esports,JD Gaming,LPL,2023-07-27 13:12:46,JD Gaming
10389-10389_game_1,Top Esports,LNG Esports,LPL,2023-07-29 09:15:38,LNG Esports
10389-10389_game_2,Top Esports,LNG Esports,LPL,2023-07-29 10:07:18,LNG Esports
10389-10389_game_3,Top Esports,LNG Esports,LPL,2023-07-29 11:10:13,Top Esports
10389-10389_game_4,LNG Esports,Top Esports,LPL,2023-07-29 12:03:16,LNG Esports
10390-10390_game_1,JD Gaming,Bilibili Gaming,LPL,2023-07-30 09:17:07,JD Gaming
10390-10390_game_2,Bilibili Gaming,JD Gaming,LPL,2023-07-30 10:12:15,JD Gaming
10390-10390_game_3,JD Gaming,Bilibili Gaming,LPL,2023-07-30 11:07:13,JD Gaming
10391-10391_game_1,LNG Esports,Bilibili Gaming,LPL,2023-08-01 09:22:55,Bilibili Gaming
10391-10391_game_2,LNG Esports,Bilibili Gaming,LPL,2023-08-01 10:20:00,LNG Esports
10391-10391_game_3,Bilibili Gaming,LNG Esports,LPL,2023-08-01 11:16:16,LNG Esports
10391-10391_game_4,LNG Esports,Bilibili Gaming,LPL,2023-08-01 12:08:05,LNG Esports
10392-10392_game_1,JD Gaming,LNG Esports,LPL,2023-08-05 09:25:36,JD Gaming
10392-10392_game_2,LNG Esports,JD Gaming,LPL,2023-08-05 10:34:20,LNG Esports
10392-10392_game_3,JD Gaming,LNG Esports,LPL,2023-08-05 11:30:37,LNG Esports
10392-10392_game_4,JD Gaming,LNG Esports,LPL,2023-08-05 12:22:01,JD Gaming
10392-10392_game_5,LNG Esports,JD Gaming,LPL,2023-08-05 13:15:42,JD Gaming
9691-9691_game_1,FunPlus Phoenix,Team WE,LPL,2023-01-14 07:23:06,Team WE
9691-9691_game_2,Team WE,FunPlus Phoenix,LPL,2023-01-14 08:15:19,FunPlus Phoenix
9691-9691_game_3,FunPlus Phoenix,Team WE,LPL,2023-01-14 09:07:29,Team WE
9692-9692_game_1,Anyone's Legend,Invictus Gaming,LPL,2023-01-14 09:18:47,Invictus Gaming
9692-9692_game_2,Anyone's Legend,Invictus Gaming,LPL,2023-01-14 10:25:46,Invictus Gaming
9693-9693_game_1,Bilibili Gaming,JD Gaming,LPL,2023-01-14 11:39:19,JD Gaming
9693-9693_game_2,JD Gaming,Bilibili Gaming,LPL,2023-01-14 12:43:43,Bilibili Gaming
9693-9693_game_3,JD Gaming,Bilibili Gaming,LPL,2023-01-14 13:36:44,JD Gaming
9694-9694_game_1,LGD Gaming,Rare Atom,LPL,2023-01-15 07:16:29,LGD Gaming
9694-9694_game_2,Rare Atom,LGD Gaming,LPL,2023-01-15 08:09:45,Rare Atom
9694-9694_game_3,LGD Gaming,Rare Atom,LPL,2023-01-15 09:10:59,Rare Atom
9695-9695_game_1,Royal Never Give Up,Oh My God,LPL,2023-01-15 10:29:26,Royal Never Give Up
9695-9695_game_2,Royal Never Give Up,Oh My God,LPL,2023-01-15 11:18:35,Royal Never Give Up
9696-9696_game_1,Ultra Prime,Ninjas in Pyjamas,LPL,2023-01-15 11:18:21,Ninjas in Pyjamas
9696-9696_game_2,Ultra Prime,Ninjas in Pyjamas,LPL,2023-01-15 12:09:37,Ninjas in Pyjamas
9697-9697_game_1,Team WE,EDward Gaming,LPL,2023-01-16 09:21:36,EDward Gaming
9697-9697_game_2,EDward Gaming,Team WE,LPL,2023-01-16 10:17:12,EDward Gaming
9698-9698_game_1,Top Esports,Anyone's Legend,LPL,2023-01-16 11:17:38,Top Esports
9698-9698_game_2,Anyone's Legend,Top Esports,LPL,2023-01-16 12:04:04,Top Esports
9699-9699_game_1,ThunderTalk Gaming,LNG Esports,LPL,2023-01-17 09:19:58,LNG Esports
9699-9699_game_2,LNG Esports,ThunderTalk Gaming,LPL,2023-01-17 10:20:54,LNG Esports
9700-9700_game_1,Invictus Gaming,Royal Never Give Up,LPL,2023-01-17 11:17:43,Invictus Gaming
9700-9700_game_2,Invictus Gaming,Royal Never Give Up,LPL,2023-01-17 12:09:37,Invictus Gaming
9701-9701_game_1,FunPlus Phoenix,Bilibili Gaming,LPL,2023-01-18 09:20:57,Bilibili Gaming
9701-9701_game_2,Bilibili Gaming,FunPlus Phoenix,LPL,2023-01-18 10:14:45,FunPlus Phoenix
9701-9701_game_3,FunPlus Phoenix,Bilibili Gaming,LPL,2023-01-18 11:06:43,Bilibili Gaming
9702-9702_game_1,Weibo Gaming,Top Esports,LPL,2023-01-18 12:22:45,Weibo Gaming
9702-9702_game_2,Top Esports,Weibo Gaming,LPL,2023-01-18 13:12:23,Top Esports
9702-9702_game_3,Top Esports,Weibo Gaming,LPL,2023-01-18 13:56:51,Weibo Gaming
9703-9703_game_1,LGD Gaming,Oh My God,LPL,2023-01-30 09:16:16,Oh My God
9703-9703_game_2,LGD Gaming,Oh My God,LPL,2023-01-30 10:07:07,Oh My God
9704-9704_game_1,Rare Atom,Ninjas in Pyjamas,LPL,2023-01-30 11:17:41,Rare Atom
9704-9704_game_2,Ninjas in Pyjamas,Rare Atom,LPL,2023-01-30 12:17:32,Rare Atom
9711-9711_game_1,ThunderTalk Gaming,Team WE,LPL,2023-01-31 09:18:23,Team WE
9711-9711_game_2,ThunderTalk Gaming,Team WE,LPL,2023-01-31 10:11:47,Team WE
9712-9712_game_1,Anyone's Legend,Ultra Prime,LPL,2023-01-31 11:18:28,Anyone's Legend
9712-9712_game_2,Anyone's Legend,Ultra Prime,LPL,2023-01-31 12:09:58,Ultra Prime
9712-9712_game_3,Anyone's Legend,Ultra Prime,LPL,2023-01-31 13:05:42,Ultra Prime
9713-9713_game_1,Invictus Gaming,EDward Gaming,LPL,2023-02-01 09:20:36,Invictus Gaming
9713-9713_game_2,EDward Gaming,Invictus Gaming,LPL,2023-02-01 10:13:12,Invictus Gaming
9714-9714_game_1,Royal Never Give Up,LNG Esports,LPL,2023-02-01 11:21:56,LNG Esports
9714-9714_game_2,Royal Never Give Up,LNG Esports,LPL,2023-02-01 12:20:03,LNG Esports
9715-9715_game_1,Ninjas in Pyjamas,JD Gaming,LPL,2023-02-02 09:14:40,JD Gaming
9715-9715_game_2,JD Gaming,Ninjas in Pyjamas,LPL,2023-02-02 09:58:58,JD Gaming
9716-9716_game_1,Top Esports,Rare Atom,LPL,2023-02-02 11:13:44,Top Esports
9716-9716_game_2,Rare Atom,Top Esports,LPL,2023-02-02 12:06:26,Top Esports
9717-9717_game_1,LGD Gaming,Anyone's Legend,LPL,2023-02-03 09:14:37,Anyone's Legend
9717-9717_game_2,Anyone's Legend,LGD Gaming,LPL,2023-02-03 10:10:54,LGD Gaming
9717-9717_game_3,Anyone's Legend,LGD Gaming,LPL,2023-02-03 11:24:36,LGD Gaming
9718-9718_game_1,FunPlus Phoenix,Ultra Prime,LPL,2023-02-03 12:46:08,FunPlus Phoenix
9718-9718_game_2,FunPlus Phoenix,Ultra Prime,LPL,2023-02-03 13:38:50,Ultra Prime
9718-9718_game_3,FunPlus Phoenix,Ultra Prime,LPL,2023-02-03 14:37:32,FunPlus Phoenix
9719-9719_game_1,Oh My God,Team WE,LPL,2023-02-04 07:15:04,Oh My God
9719-9719_game_2,Oh My God,Team WE,LPL,2023-02-04 08:09:48,Oh My God
9720-9720_game_1,Invictus Gaming,ThunderTalk Gaming,LPL,2023-02-04 09:14:18,ThunderTalk Gaming
9720-9720_game_2,ThunderTalk Gaming,Invictus Gaming,LPL,2023-02-04 10:08:45,Invictus Gaming
9720-9720_game_3,Invictus Gaming,ThunderTalk Gaming,LPL,2023-02-04 10:59:36,ThunderTalk Gaming
9721-9721_game_1,Bilibili Gaming,Weibo Gaming,LPL,2023-02-04 12:35:22,Bilibili Gaming
9721-9721_game_2,Weibo Gaming,Bilibili Gaming,LPL,2023-02-04 13:23:40,Weibo Gaming
9721-9721_game_3,Bilibili Gaming,Weibo Gaming,LPL,2023-02-04 14:19:37,Bilibili Gaming
9722-9722_game_1,Top Esports,Ninjas in Pyjamas,LPL,2023-02-05 07:15:47,Top Esports
9722-9722_game_2,Top Esports,Ninjas in Pyjamas,LPL,2023-02-05 08:05:43,Ninjas in Pyjamas
9722-9722_game_3,Top Esports,Ninjas in Pyjamas,LPL,2023-02-05 08:52:29,Top Esports
9723-9723_game_1,Rare Atom,LNG Esports,LPL,2023-02-05 09:17:23,LNG Esports
9723-9723_game_2,Rare Atom,LNG Esports,LPL,2023-02-05 10:42:13,LNG Esports
9724-9724_game_1,EDward Gaming,Royal Never Give Up,LPL,2023-02-05 11:18:20,EDward Gaming
9724-9724_game_2,Royal Never Give Up,EDward Gaming,LPL,2023-02-05 12:10:52,EDward Gaming
9725-9725_game_1,FunPlus Phoenix,Weibo Gaming,LPL,2023-02-06 09:12:24,Weibo Gaming
9725-9725_game_2,FunPlus Phoenix,Weibo Gaming,LPL,2023-02-06 10:00:10,Weibo Gaming
9726-9726_game_1,JD Gaming,Anyone's Legend,LPL,2023-02-06 11:16:10,JD Gaming
9726-9726_game_2,Anyone's Legend,JD Gaming,LPL,2023-02-06 12:01:55,JD Gaming
9727-9727_game_1,Invictus Gaming,LGD Gaming,LPL,2023-02-07 09:15:10,Invictus Gaming
9727-9727_game_2,Invictus Gaming,LGD Gaming,LPL,2023-02-07 10:16:16,Invictus Gaming
9728-9728_game_1,ThunderTalk Gaming,Ultra Prime,LPL,2023-02-07 11:45:05,Ultra Prime
9728-9728_game_2,ThunderTalk Gaming,Ultra Prime,LPL,2023-02-07 12:45:20,ThunderTalk Gaming
9728-9728_game_3,ThunderTalk Gaming,Ultra Prime,LPL,2023-02-07 13:47:27,ThunderTalk Gaming
9729-9729_game_1,Bilibili Gaming,Team WE,LPL,2023-02-08 09:17:08,Team WE
9729-9729_game_2,Bilibili Gaming,Team WE,LPL,2023-02-08 10:05:40,Bilibili Gaming
9729-9729_game_3,Bilibili Gaming,Team WE,LPL,2023-02-08 10:51:07,Team WE
9730-9730_game_1,LNG Esports,Oh My God,LPL,2023-02-08 11:16:04,LNG Esports
9730-9730_game_2,Oh My God,LNG Esports,LPL,2023-02-08 12:19:56,Oh My God
9730-9730_game_3,LNG Esports,Oh My God,LPL,2023-02-08 13:17:00,LNG Esports
9731-9731_game_1,EDward Gaming,Ninjas in Pyjamas,LPL,2023-02-09 09:13:59,Ninjas in Pyjamas
9731-9731_game_2,EDward Gaming,Ninjas in Pyjamas,LPL,2023-02-09 10:00:13,EDward Gaming
9731-9731_game_3,EDward Gaming,Ninjas in Pyjamas,LPL,2023-02-09 10:46:56,EDward Gaming
9732-9732_game_1,Royal Never Give Up,JD Gaming,LPL,2023-02-09 11:14:29,JD Gaming
9732-9732_game_2,JD Gaming,Royal Never Give Up,LPL,2023-02-09 12:06:10,JD Gaming
9733-9733_game_1,Rare Atom,Anyone's Legend,LPL,2023-02-10 09:16:55,Rare Atom
9733-9733_game_2,Anyone's Legend,Rare Atom,LPL,2023-02-10 10:09:51,Anyone's Legend
9733-9733_game_3,Rare Atom,Anyone's Legend,LPL,2023-02-10 10:55:31,Rare Atom
9734-9734_game_1,Top Esports,Ultra Prime,LPL,2023-02-10 12:15:53,Top Esports
9734-9734_game_2,Top Esports,Ultra Prime,LPL,2023-02-10 13:08:42,Top Esports
9735-9735_game_1,ThunderTalk Gaming,LGD Gaming,LPL,2023-02-11 07:17:59,ThunderTalk Gaming
9735-9735_game_2,LGD Gaming,ThunderTalk Gaming,LPL,2023-02-11 08:05:51,ThunderTalk Gaming
9736-9736_game_1,Invictus Gaming,FunPlus Phoenix,LPL,2023-02-11 09:25:28,Invictus Gaming
9736-9736_game_2,FunPlus Phoenix,Invictus Gaming,LPL,2023-02-11 10:25:01,Invictus Gaming
9737-9737_game_1,JD Gaming,Weibo Gaming,LPL,2023-02-11 11:39:12,Weibo Gaming
9737-9737_game_2,Weibo Gaming,JD Gaming,LPL,2023-02-11 12:33:39,JD Gaming
9737-9737_game_3,JD Gaming,Weibo Gaming,LPL,2023-02-11 13:23:58,Weibo Gaming
9738-9738_game_1,Ninjas in Pyjamas,LNG Esports,LPL,2023-02-12 07:14:21,Ninjas in Pyjamas
9738-9738_game_2,Ninjas in Pyjamas,LNG Esports,LPL,2023-02-12 08:09:52,LNG Esports
9738-9738_game_3,Ninjas in Pyjamas,LNG Esports,LPL,2023-02-12 09:06:17,Ninjas in Pyjamas
9739-9739_game_1,Royal Never Give Up,Team WE,LPL,2023-02-12 09:14:42,Team WE
9739-9739_game_2,Team WE,Royal Never Give Up,LPL,2023-02-12 10:10:26,Royal Never Give Up
9739-9739_game_3,Royal Never Give Up,Team WE,LPL,2023-02-12 11:02:16,Royal Never Give Up
9740-9740_game_1,Bilibili Gaming,EDward Gaming,LPL,2023-02-12 11:16:46,EDward Gaming
9740-9740_game_2,EDward Gaming,Bilibili Gaming,LPL,2023-02-12 12:06:14,EDward Gaming
9741-9741_game_1,Ultra Prime,LGD Gaming,LPL,2023-02-13 09:14:27,Ultra Prime
