match_id,team_1,team_2,league,date,winner,gamelength,firsttower_team,firstbaron_team
ESPORTSTMNT03_3125864,Cloud9,Team Liquid,LCS,2023-03-10 22:07:50,Cloud9,1748,Team Liquid,0
ESPORTSTMNT03_3174792,Dignitas,Evil Geniuses,LCS,2023-07-05 23:02:43,Evil Geniuses,1984,Evil Geniuses,1
ESPORTSTMNT03_3174818,NRG Kia,Team Liquid,LCS,2023-07-06 00:48:57,NRG Kia,1860,Team Liquid,0
ESPORTSTMNT03_3175740,Immortals,TSM,LCS,2023-07-05 21:05:49,TSM,2403,Immortals,1
ESPORTSTMNT03_3175763,100 Thieves,FlyQuest,LCS,2023-07-05 22:08:28,100 Thieves,1788,FlyQuest,0
ESPORTSTMNT03_3176763,Golden Guardians,Cloud9,LCS,2023-07-05 23:57:57,Golden Guardians,1675,Golden Guardians,0
ESPORTSTMNT03_3177113,FlyQuest,Golden Guardians,LCS,2023-07-06 21:09:01,Golden Guardians,2119,Golden Guardians,1
ESPORTSTMNT03_3177481,Dignitas,FlyQuest,LCS,2023-07-07 21:07:36,Dignitas,1893,Dignitas,0
ESPORTSTMNT03_3178172,TSM,NRG Kia,LCS,2023-07-06 23:06:00,TSM,2101,TSM,0
ESPORTSTMNT03_3178195,Evil Geniuses,100 Thieves,LCS,2023-07-07 00:04:22,Evil Geniuses,1431,Evil Geniuses,0
ESPORTSTMNT03_3178517,NRG Kia,Evil Geniuses,LCS,2023-07-07 22:29:49,NRG Kia,1680,NRG Kia,0
ESPORTSTMNT03_3178542,Immortals,Cloud9,LCS,2023-07-07 23:21:57,Cloud9,1696,Cloud9,1
ESPORTSTMNT03_3178575,TSM,Golden Guardians,LCS,2023-07-08 01:09:51,TSM,1620,TSM,0
ESPORTSTMNT03_3179121,Cloud9,Dignitas,LCS,2023-07-06 22:11:19,Cloud9,1801,Cloud9,0
ESPORTSTMNT03_3179181,Team Liquid,Immortals,LCS,2023-07-07 00:50:49,Team Liquid,1493,Team Liquid,0
ESPORTSTMNT03_3179547,Team Liquid,100 Thieves,LCS,2023-07-08 00:14:00,Team Liquid,1662,Team Liquid,0
ESPORTSTMNT03_3183664,Golden Guardians,Evil Geniuses,LCS,2023-07-12 22:00:31,Golden Guardians,1151,Golden Guardians,2
ESPORTSTMNT03_3183997,NRG Kia,Dignitas,LCS,2023-07-13 21:08:16,NRG Kia,2629,Dignitas,0
ESPORTSTMNT03_3184662,Dignitas,TSM,LCS,2023-07-12 21:06:58,TSM,1753,TSM,1
ESPORTSTMNT03_3184735,Cloud9,Team Liquid,LCS,2023-07-12 23:37:31,Team Liquid,2313,Team Liquid,1
ESPORTSTMNT03_3184758,100 Thieves,Immortals,LCS,2023-07-13 00:40:23,Immortals,1596,Immortals,1
ESPORTSTMNT03_3185647,FlyQuest,NRG Kia,LCS,2023-07-12 22:45:24,NRG Kia,1646,NRG Kia,1
ESPORTSTMNT03_3186073,Cloud9,100 Thieves,LCS,2023-07-14 00:04:36,Cloud9,1628,100 Thieves,0
ESPORTSTMNT03_3186086,Immortals,Golden Guardians,LCS,2023-07-14 00:55:08,Golden Guardians,2095,Immortals,0
ESPORTSTMNT03_3186454,Cloud9,Evil Geniuses,LCS,2023-07-14 23:54:13,Cloud9,1546,Evil Geniuses,0
ESPORTSTMNT03_3187024,Evil Geniuses,FlyQuest,LCS,2023-07-13 22:16:01,FlyQuest,1462,FlyQuest,1
ESPORTSTMNT03_3187350,Team Liquid,FlyQuest,LCS,2023-07-14 21:06:47,Team Liquid,1801,Team Liquid,0
ESPORTSTMNT03_3187377,100 Thieves,TSM,LCS,2023-07-14 21:59:44,100 Thieves,1439,100 Thieves,0
ESPORTSTMNT03_3187394,Golden Guardians,NRG Kia,LCS,2023-07-14 22:51:22,NRG Kia,2154,Golden Guardians,1
ESPORTSTMNT03_3187432,Dignitas,Immortals,LCS,2023-07-15 00:41:42,Immortals,2126,Dignitas,1
ESPORTSTMNT03_3188009,Team Liquid,TSM,LCS,2023-07-13 23:03:23,TSM,2307,Team Liquid,0
ESPORTSTMNT03_3192370,Immortals,Evil Geniuses,LCS,2023-07-19 21:07:18,Evil Geniuses,1858,Evil Geniuses,1
ESPORTSTMNT03_3192430,Dignitas,100 Thieves,LCS,2023-07-20 00:43:43,Dignitas,2553,Dignitas,0
ESPORTSTMNT03_3192653,Cloud9,TSM,LCS,2023-07-20 22:07:10,Cloud9,1241,TSM,2
ESPORTSTMNT03_3192666,100 Thieves,NRG Kia,LCS,2023-07-20 22:53:00,100 Thieves,2108,NRG Kia,0
ESPORTSTMNT03_3192696,Golden Guardians,Dignitas,LCS,2023-07-21 00:48:02,Golden Guardians,2014,Golden Guardians,0
ESPORTSTMNT03_3192931,Cloud9,FlyQuest,LCS,2023-07-22 00:46:01,Cloud9,1534,FlyQuest,0
ESPORTSTMNT03_3193364,NRG Kia,Cloud9,LCS,2023-07-19 23:43:42,NRG Kia,2298,NRG Kia,0
ESPORTSTMNT03_3193826,Immortals,NRG Kia,LCS,2023-07-21 21:05:18,Immortals,1986,Immortals,0
ESPORTSTMNT03_3193869,Team Liquid,Dignitas,LCS,2023-07-21 23:51:42,Team Liquid,2004,Team Liquid,0
ESPORTSTMNT03_3194258,Golden Guardians,Team Liquid,LCS,2023-07-19 22:00:42,Golden Guardians,1710,Golden Guardians,0
ESPORTSTMNT03_3194274,FlyQuest,TSM,LCS,2023-07-19 22:52:50,FlyQuest,1499,FlyQuest,0
ESPORTSTMNT03_3194522,FlyQuest,Immortals,LCS,2023-07-20 21:06:43,FlyQuest,2324,Immortals,0
ESPORTSTMNT03_3194574,Team Liquid,Evil Geniuses,LCS,2023-07-20 23:52:44,Evil Geniuses,2071,Team Liquid,1
ESPORTSTMNT03_3194803,Evil Geniuses,TSM,LCS,2023-07-21 22:00:38,Evil Geniuses,1708,Evil Geniuses,0
ESPORTSTMNT03_3194810,100 Thieves,Golden Guardians,LCS,2023-07-21 22:52:23,Golden Guardians,2196,100 Thieves,1
ESPORTSTMNT03_3194836,Dignitas,100 Thieves,LCS,2023-07-22 01:31:55,Dignitas,1691,100 Thieves,1
ESPORTSTMNT03_3194842,Golden Guardians,Cloud9,LCS,2023-07-22 02:23:29,Cloud9,1533,Cloud9,1
ESPORTSTMNT04_2683333,NRG Kia,Immortals,LCS,2023-06-16 00:21:53,Immortals,2460,NRG Kia,0
ESPORTSTMNT04_2684346,100 Thieves,Team Liquid,LCS,2023-06-15 23:22:25,Team Liquid,1952,Team Liquid,1
ESPORTSTMNT04_2685321,Golden Guardians,Evil Geniuses,LCS,2023-06-16 01:27:22,Evil Geniuses,1883,Golden Guardians,1
ESPORTSTMNT06_2775338,Cloud9,Evil Geniuses,LCS,2023-03-10 01:07:34,Cloud9,2107,Cloud9,0
ESPORTSTMNT06_2775340,100 Thieves,Golden Guardians,LCS,2023-03-10 02:21:35,100 Thieves,1455,100 Thieves,0
ESPORTSTMNT06_2775347,Counter Logic Gaming,Dignitas,LCS,2023-03-10 03:17:02,Dignitas,2726,Dignitas,1
